pairName,currentValues,currentTime,localTime,secondaryData,hr1MainSumm,hr1FullSumm,hr1PivotPoints,hr1TechIndicators,hr1MovingAverages
eur_usd,1.1939 +0.0024    +0.20%,14:09:38,2021-06-22 18:10:17.751827,"Prev. Close: 1.1915
Bid/Ask: 1.1937 / 1.1941
Day's Range: 1.1881 - 1.1940",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (10)Sell (2)
Technical Indicators:Strong BuyBuy (7)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.1924
1.1928
1.1931
1.1935
1.1938
1.1942
1.1945
Fibonacci
1.1928
1.1931
1.1932
1.1935
1.1938
1.1939
1.1942
Camarilla
1.1934
1.1934
1.1935
1.1935
1.1936
1.1937
1.1937
Woodie's
1.1924
1.1928
1.1931
1.1935
1.1938
1.1942
1.1945
DeMark's
-
-
1.1933
1.1936
1.1940
-
-","Technical IndicatorsJun 22, 2021 06:09PM GMT
Name
Value
Action
RSI(14)
68.271
Buy
STOCH(9,6)
66.375
Buy
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
0.001
Buy
ADX(14)
25.722
Neutral
Williams %R
-3.390
Overbought
CCI(14)
202.4810
Overbought
ATR(14)
0.0015
High Volatility
Highs/Lows(14)
0.0026
Buy
Ultimate Oscillator
61.576
Buy
ROC
0.298
Buy
Bull/Bear Power(13)
0.0054
Buy
Buy: 7
Sell: 0
Neutral: 1


Summary:Strong Buy","Jun 22, 2021 06:09PM GMT"
gbp_usd,1.3943 +0.0014    +0.10%,14:09:39,2021-06-22 18:10:17.756251,"Prev. Close: 1.3929
Bid/Ask: 1.3942 / 1.3943
Day's Range: 1.3860 - 1.3944",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (10)Sell (2)
Technical Indicators:Strong BuyBuy (9)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.3928
1.3932
1.3935
1.3939
1.3942
1.3946
1.3949
Fibonacci
1.3932
1.3935
1.3936
1.3939
1.3942
1.3943
1.3946
Camarilla
1.3936
1.3936
1.3937
1.3939
1.3938
1.3939
1.3939
Woodie's
1.3926
1.3931
1.3933
1.3938
1.3940
1.3945
1.3947
DeMark's
-
-
1.3933
1.3938
1.3940
-
-","Technical IndicatorsJun 22, 2021 06:09PM GMT
Name
Value
Action
RSI(14)
65.032
Buy
STOCH(9,6)
77.397
Buy
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
0.002
Buy
ADX(14)
32.345
Buy
Williams %R
-2.396
Overbought
CCI(14)
148.4083
Buy
ATR(14)
0.0021
High Volatility
Highs/Lows(14)
0.0029
Buy
Ultimate Oscillator
54.953
Buy
ROC
0.226
Buy
Bull/Bear Power(13)
0.0042
Buy
Buy: 9
Sell: 0
Neutral: 0


Summary:Strong Buy","Jun 22, 2021 06:09PM GMT"
usd_jpy,110.70 +0.40    +0.36%,14:09:41,2021-06-22 18:10:17.760242,"Prev. Close: 110.30
Bid/Ask: 110.68 / 110.71
Day's Range: 110.22 - 110.80",Strong Buy,"Summary:Strong Buy
Moving Averages:Strong BuyBuy (11)Sell (1)
Technical Indicators:Strong BuyBuy (10)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
110.62
110.64
110.68
110.70
110.73
110.76
110.79
Fibonacci
110.64
110.66
110.68
110.70
110.72
110.74
110.76
Camarilla
110.69
110.70
110.70
110.70
110.72
110.72
110.73
Woodie's
110.62
110.64
110.68
110.70
110.73
110.76
110.79
DeMark's
-
-
110.69
110.70
110.74
-
-","Technical IndicatorsJun 22, 2021 06:09PM GMT
Name
Value
Action
RSI(14)
66.275
Buy
STOCH(9,6)
79.324
Buy
STOCHRSI(14)
51.786
Neutral
MACD(12,26)
0.130
Buy
ADX(14)
47.574
Buy
Williams %R
-23.863
Buy
CCI(14)
78.0931
Buy
ATR(14)
0.0996
Less Volatility
Highs/Lows(14)
0.0675
Buy
Ultimate Oscillator
65.215
Buy
ROC
0.213
Buy
Bull/Bear Power(13)
0.1800
Buy
Buy: 10
Sell: 0
Neutral: 1


Summary:Strong Buy","Jun 22, 2021 06:09PM GMT"
aud_usd,0.7546 +0.0010    +0.14%,14:09:38,2021-06-22 18:10:17.764111,"Prev. Close: 0.7535
Bid/Ask: 0.7543 / 0.7548
Day's Range: 0.7495 - 0.7548",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (9)Sell (3)
Technical Indicators:Strong BuyBuy (9)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.7531
0.7535
0.7540
0.7544
0.7549
0.7553
0.7558
Fibonacci
0.7535
0.7538
0.7541
0.7544
0.7547
0.7550
0.7553
Camarilla
0.7542
0.7542
0.7543
0.7544
0.7545
0.7546
0.7546
Woodie's
0.7531
0.7535
0.7540
0.7544
0.7549
0.7553
0.7558
DeMark's
-
-
0.7541
0.7545
0.7551
-
-","Technical IndicatorsJun 22, 2021 06:09PM GMT
Name
Value
Action
RSI(14)
61.768
Buy
STOCH(9,6)
66.537
Buy
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
0.001
Buy
ADX(14)
30.880
Buy
Williams %R
-5.608
Overbought
CCI(14)
179.2539
Buy
ATR(14)
0.0014
High Volatility
Highs/Lows(14)
0.0020
Buy
Ultimate Oscillator
51.699
Buy
ROC
0.339
Buy
Bull/Bear Power(13)
0.0029
Buy
Buy: 9
Sell: 0
Neutral: 0


Summary:Strong Buy","Jun 22, 2021 06:09PM GMT"
eur_gbp,0.8563 +0.0015    +0.18%,14:09:39,2021-06-22 18:10:17.767926,"Prev. Close: 0.8548
Bid/Ask: 0.8562 / 0.8564
Day's Range: 0.8548 - 0.8583",Sell,"Summary:Sell
Moving Averages:SellBuy (5)Sell (7)
Technical Indicators:SellBuy (3)Sell (4)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.8555
0.8557
0.8560
0.8562
0.8565
0.8567
0.8570
Fibonacci
0.8557
0.8559
0.8560
0.8562
0.8564
0.8565
0.8567
Camarilla
0.8563
0.8563
0.8564
0.8562
0.8564
0.8565
0.8565
Woodie's
0.8557
0.8558
0.8562
0.8563
0.8567
0.8568
0.8572
DeMark's
-
-
0.8561
0.8563
0.8567
-
-","Technical IndicatorsJun 22, 2021 06:09PM GMT
Name
Value
Action
RSI(14)
49.368
Neutral
STOCH(9,6)
39.632
Sell
STOCHRSI(14)
37.333
Sell
MACD(12,26)
-0.000
Sell
ADX(14)
18.169
Neutral
Williams %R
-55.714
Sell
CCI(14)
-6.0177
Neutral
ATR(14)
0.0012
High Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
53.334
Buy
ROC
0.070
Buy
Bull/Bear Power(13)
0.0005
Buy
Buy: 3
Sell: 4
Neutral: 4


Summary:Sell","Jun 22, 2021 06:09PM GMT"
usd_cad,1.2329 -0.0030    -0.24%,14:09:40,2021-06-22 18:10:17.771769,"Prev. Close: 1.2359
Bid/Ask: 1.2327 / 1.2331
Day's Range: 1.2322 - 1.2403",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (2)Sell (10)
Technical Indicators:Strong SellBuy (0)Sell (8)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.2302
1.2312
1.2322
1.2332
1.2342
1.2352
1.2362
Fibonacci
1.2312
1.2320
1.2324
1.2332
1.2340
1.2344
1.2352
Camarilla
1.2326
1.2328
1.2330
1.2332
1.2334
1.2336
1.2337
Woodie's
1.2302
1.2312
1.2322
1.2332
1.2342
1.2352
1.2362
DeMark's
-
-
1.2317
1.2329
1.2337
-
-","Technical IndicatorsJun 22, 2021 06:09PM GMT
Name
Value
Action
RSI(14)
29.030
Sell
STOCH(9,6)
38.683
Sell
STOCHRSI(14)
0.000
Oversold
MACD(12,26)
-0.002
Sell
ADX(14)
31.241
Sell
Williams %R
-93.828
Oversold
CCI(14)
-203.4397
Oversold
ATR(14)
0.0020
High Volatility
Highs/Lows(14)
-0.0035
Sell
Ultimate Oscillator
41.130
Sell
ROC
-0.372
Sell
Bull/Bear Power(13)
-0.0058
Sell
Buy: 0
Sell: 8
Neutral: 0


Summary:Strong Sell","Jun 22, 2021 06:09PM GMT"
usd_chf,0.9184 +0.0006    +0.06%,14:09:37,2021-06-22 18:10:17.775508,"Prev. Close: 0.9178
Bid/Ask: 0.9183 / 0.9184
Day's Range: 0.9176 - 0.9213",Strong Sell,"Summary:Strong Sell
Moving Averages:SellBuy (4)Sell (8)
Technical Indicators:Strong SellBuy (0)Sell (8)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.9175
0.9178
0.9182
0.9186
0.9190
0.9194
0.9197
Fibonacci
0.9178
0.9181
0.9183
0.9186
0.9189
0.9191
0.9194
Camarilla
0.9183
0.9184
0.9185
0.9186
0.9186
0.9187
0.9188
Woodie's
0.9175
0.9178
0.9182
0.9186
0.9190
0.9194
0.9197
DeMark's
-
-
0.9180
0.9185
0.9187
-
-","Technical IndicatorsJun 22, 2021 06:08PM GMT
Name
Value
Action
RSI(14)
40.945
Sell
STOCH(9,6)
36.290
Sell
STOCHRSI(14)
0.000
Oversold
MACD(12,26)
-0.000
Sell
ADX(14)
31.377
Neutral
Williams %R
-93.549
Oversold
CCI(14)
-191.1538
Sell
ATR(14)
0.0013
High Volatility
Highs/Lows(14)
-0.0008
Sell
Ultimate Oscillator
45.660
Sell
ROC
-0.147
Sell
Bull/Bear Power(13)
-0.0011
Sell
Buy: 0
Sell: 8
Neutral: 1


Summary:Strong Sell","Jun 22, 2021 06:08PM GMT"
nzd_chf,0.6446 +0.0034    +0.54%,14:09:42,2021-06-22 18:10:17.779291,"Prev. Close: 0.6411
Bid/Ask: 0.6442 / 0.6449
Day's Range: 0.6407 - 0.6449",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (9)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.6440
0.6442
0.6445
0.6447
0.6449
0.6452
0.6454
Fibonacci
0.6442
0.6444
0.6445
0.6447
0.6449
0.6450
0.6452
Camarilla
0.6446
0.6446
0.6447
0.6447
0.6447
0.6448
0.6448
Woodie's
0.6440
0.6442
0.6445
0.6447
0.6449
0.6452
0.6454
DeMark's
-
-
0.6446
0.6448
0.6450
-
-","Technical IndicatorsJun 22, 2021 06:09PM GMT
Name
Value
Action
RSI(14)
65.807
Buy
STOCH(9,6)
77.195
Buy
STOCHRSI(14)
97.622
Overbought
MACD(12,26)
0.001
Buy
ADX(14)
39.701
Buy
Williams %R
-6.174
Overbought
CCI(14)
140.4762
Buy
ATR(14)
0.0010
Less Volatility
Highs/Lows(14)
0.0013
Buy
Ultimate Oscillator
57.277
Buy
ROC
0.444
Buy
Bull/Bear Power(13)
0.0031
Buy
Buy: 9
Sell: 0
Neutral: 0


Summary:Strong Buy","Jun 22, 2021 06:09PM GMT"
usd_cny,6.4813 +0.0154    +0.24%,11:30:56,2021-06-22 18:10:17.783049,"Prev. Close: 6.4659
Bid/Ask: 6.4811 / 6.4814
Day's Range: 6.4586 - 6.4813",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (8)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
6.4739
6.4749
6.4757
6.4767
6.4775
6.4785
6.4792
Fibonacci
6.4749
6.4756
6.4760
6.4767
6.4774
6.4778
6.4785
Camarilla
6.4760
6.4762
6.4763
6.4767
6.4767
6.4768
6.4770
Woodie's
6.4739
6.4749
6.4757
6.4767
6.4775
6.4785
6.4792
DeMark's
-
-
6.4753
6.4765
6.4771
-
-","Technical IndicatorsJun 22, 2021 03:36PM GMT
Name
Value
Action
RSI(14)
73.157
Buy
STOCH(9,6)
77.458
Buy
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
0.006
Buy
ADX(14)
37.319
Buy
Williams %R
0.000
Overbought
CCI(14)
118.4125
Buy
ATR(14)
0.0029
Less Volatility
Highs/Lows(14)
0.0082
Buy
Ultimate Oscillator
77.698
Overbought
ROC
0.318
Buy
Bull/Bear Power(13)
0.0097
Buy
Buy: 8
Sell: 0
Neutral: 0


Summary:Strong Buy","Jun 22, 2021 03:36PM GMT"
usd_hkd,7.7669 +0.0021    +0.03%,14:09:21,2021-06-22 18:10:17.786811,"Prev. Close: 7.7648
Bid/Ask: 7.7668 / 7.7669
Day's Range: 7.7636 - 7.7670",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (9)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
7.7667
7.7668
7.7668
7.7669
7.7670
7.7670
7.7671
Fibonacci
7.7668
7.7668
7.7669
7.7669
7.7669
7.7670
7.7670
Camarilla
7.7669
7.7669
7.7669
7.7669
7.7670
7.7670
7.7670
Woodie's
7.7667
7.7668
7.7668
7.7669
7.7670
7.7670
7.7671
DeMark's
-
-
7.7669
7.7669
7.7670
-
-","Technical IndicatorsJun 22, 2021 06:09PM GMT
Name
Value
Action
RSI(14)
72.696
Buy
STOCH(9,6)
78.130
Buy
STOCHRSI(14)
87.087
Overbought
MACD(12,26)
0.001
Buy
ADX(14)
35.530
Buy
Williams %R
-4.768
Overbought
CCI(14)
152.2182
Buy
ATR(14)
0.0004
Less Volatility
Highs/Lows(14)
0.0008
Buy
Ultimate Oscillator
66.977
Buy
ROC
0.023
Buy
Bull/Bear Power(13)
0.0016
Buy
Buy: 9
Sell: 0
Neutral: 0


Summary:Strong Buy","Jun 22, 2021 06:09PM GMT"
