pairName,currentValues,currentTime,localTime,secondaryData,hr1MainSumm,hr1FullSumm,hr1PivotPoints,hr1TechIndicators,hr1MovingAverages
eur_usd,1.1888 +0.0028    +0.24%,08:12:40,2021-06-21 12:13:10.191809,"Prev. Close: 1.1860
Bid/Ask: 1.1886 / 1.1890
Day's Range: 1.1848 - 1.1901",Neutral,"Summary:Neutral
Moving Averages:SellBuy (4)Sell (8)
Technical Indicators:Strong BuyBuy (8)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.1877
1.1881
1.1889
1.1893
1.1901
1.1905
1.1912
Fibonacci
1.1881
1.1886
1.1888
1.1893
1.1898
1.1900
1.1905
Camarilla
1.1892
1.1893
1.1894
1.1893
1.1897
1.1898
1.1899
Woodie's
1.1879
1.1882
1.1891
1.1894
1.1903
1.1906
1.1914
DeMark's
-
-
1.1891
1.1894
1.1903
-
-","Technical IndicatorsJun 21, 2021 12:12PM GMT
Name
Value
Action
RSI(14)
51.700
Neutral
STOCH(9,6)
82.091
Overbought
STOCHRSI(14)
71.219
Buy
MACD(12,26)
0.000
Neutral
ADX(14)
23.541
Buy
Williams %R
-25.471
Buy
CCI(14)
86.6856
Buy
ATR(14)
0.0014
High Volatility
Highs/Lows(14)
0.0005
Buy
Ultimate Oscillator
65.114
Buy
ROC
0.126
Buy
Bull/Bear Power(13)
0.0021
Buy
Buy: 8
Sell: 0
Neutral: 2


Summary:Strong Buy","Jun 21, 2021 12:12PM GMT"
gbp_usd,1.3874 +0.0066    +0.48%,08:12:38,2021-06-21 12:13:10.196787,"Prev. Close: 1.3808
Bid/Ask: 1.3872 / 1.3876
Day's Range: 1.3787 - 1.3889",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (8)Sell (4)
Technical Indicators:Strong BuyBuy (9)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.3849
1.3859
1.3868
1.3878
1.3886
1.3897
1.3905
Fibonacci
1.3859
1.3866
1.3871
1.3878
1.3885
1.3890
1.3897
Camarilla
1.3872
1.3874
1.3875
1.3878
1.3879
1.3880
1.3882
Woodie's
1.3849
1.3859
1.3868
1.3878
1.3886
1.3897
1.3905
DeMark's
-
-
1.3868
1.3878
1.3886
-
-","Technical IndicatorsJun 21, 2021 12:11PM GMT
Name
Value
Action
RSI(14)
61.801
Buy
STOCH(9,6)
74.685
Buy
STOCHRSI(14)
97.815
Overbought
MACD(12,26)
0.000
Buy
ADX(14)
39.728
Buy
Williams %R
-11.764
Overbought
CCI(14)
134.7831
Buy
ATR(14)
0.0020
High Volatility
Highs/Lows(14)
0.0036
Buy
Ultimate Oscillator
67.029
Buy
ROC
0.434
Buy
Bull/Bear Power(13)
0.0067
Buy
Buy: 9
Sell: 0
Neutral: 0


Summary:Strong Buy","Jun 21, 2021 12:11PM GMT"
usd_jpy,110.10 -0.09    -0.08%,08:12:36,2021-06-21 12:13:10.200873,"Prev. Close: 110.19
Bid/Ask: 110.09 / 110.11
Day's Range: 109.72 - 110.28",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (8)Sell (4)
Technical Indicators:Strong BuyBuy (6)Sell (2)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
110.02
110.05
110.08
110.11
110.14
110.17
110.19
Fibonacci
110.05
110.07
110.09
110.11
110.13
110.15
110.17
Camarilla
110.08
110.08
110.09
110.11
110.10
110.11
110.11
Woodie's
110.00
110.04
110.06
110.10
110.12
110.16
110.17
DeMark's
-
-
110.06
110.10
110.12
-
-","Technical IndicatorsJun 21, 2021 12:11PM GMT
Name
Value
Action
RSI(14)
49.774
Neutral
STOCH(9,6)
73.427
Buy
STOCHRSI(14)
92.935
Overbought
MACD(12,26)
-0.040
Sell
ADX(14)
25.564
Buy
Williams %R
-29.629
Buy
CCI(14)
39.7721
Neutral
ATR(14)
0.1354
High Volatility
Highs/Lows(14)
0.0021
Buy
Ultimate Oscillator
55.541
Buy
ROC
-0.073
Sell
Bull/Bear Power(13)
0.0860
Buy
Buy: 6
Sell: 2
Neutral: 2


Summary:Strong Buy","Jun 21, 2021 12:11PM GMT"
aud_usd,0.7515 +0.0037    +0.50%,08:12:38,2021-06-21 12:13:10.204856,"Prev. Close: 0.7477
Bid/Ask: 0.7514 / 0.7515
Day's Range: 0.7478 - 0.7522",Buy,"Summary:Buy
Moving Averages:NeutralBuy (6)Sell (6)
Technical Indicators:Strong BuyBuy (7)Sell (1)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.7503
0.7507
0.7513
0.7517
0.7524
0.7527
0.7534
Fibonacci
0.7507
0.7511
0.7513
0.7517
0.7521
0.7523
0.7527
Camarilla
0.7516
0.7517
0.7518
0.7517
0.7520
0.7521
0.7522
Woodie's
0.7503
0.7507
0.7513
0.7517
0.7524
0.7527
0.7534
DeMark's
-
-
0.7515
0.7518
0.7525
-
-","Technical IndicatorsJun 21, 2021 12:11PM GMT
Name
Value
Action
RSI(14)
50.608
Neutral
STOCH(9,6)
73.225
Buy
STOCHRSI(14)
82.923
Overbought
MACD(12,26)
-0.000
Sell
ADX(14)
62.064
Buy
Williams %R
-15.909
Overbought
CCI(14)
126.8961
Buy
ATR(14)
0.0015
Less Volatility
Highs/Lows(14)
0.0005
Buy
Ultimate Oscillator
65.780
Buy
ROC
0.180
Buy
Bull/Bear Power(13)
0.0012
Buy
Buy: 7
Sell: 1
Neutral: 1


Summary:Strong Buy","Jun 21, 2021 12:11PM GMT"
eur_gbp,0.8570 -0.0016    -0.19%,08:12:52,2021-06-21 12:13:10.208589,"Prev. Close: 0.8586
Bid/Ask: 0.8569 / 0.8571
Day's Range: 0.8561 - 0.8605",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (0)Sell (8)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.8551
0.8556
0.8564
0.8569
0.8577
0.8582
0.8590
Fibonacci
0.8556
0.8561
0.8564
0.8569
0.8574
0.8577
0.8582
Camarilla
0.8569
0.8570
0.8571
0.8569
0.8574
0.8575
0.8576
Woodie's
0.8553
0.8557
0.8566
0.8570
0.8579
0.8583
0.8592
DeMark's
-
-
0.8566
0.8570
0.8579
-
-","Technical IndicatorsJun 21, 2021 12:11PM GMT
Name
Value
Action
RSI(14)
37.553
Sell
STOCH(9,6)
42.369
Sell
STOCHRSI(14)
0.000
Oversold
MACD(12,26)
0.000
Neutral
ADX(14)
25.823
Sell
Williams %R
-83.132
Oversold
CCI(14)
-178.3439
Sell
ATR(14)
0.0010
High Volatility
Highs/Lows(14)
-0.0014
Sell
Ultimate Oscillator
43.204
Sell
ROC
-0.291
Sell
Bull/Bear Power(13)
-0.0021
Sell
Buy: 0
Sell: 8
Neutral: 1


Summary:Strong Sell","Jun 21, 2021 12:11PM GMT"
usd_cad,1.2413 -0.0050    -0.40%,08:12:37,2021-06-21 12:13:10.212694,"Prev. Close: 1.2462
Bid/Ask: 1.2412 / 1.2413
Day's Range: 1.2411 - 1.2486",Sell,"Summary:Sell
Moving Averages:NeutralBuy (6)Sell (6)
Technical Indicators:Strong SellBuy (1)Sell (8)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.2386
1.2399
1.2407
1.2420
1.2428
1.2441
1.2449
Fibonacci
1.2399
1.2407
1.2412
1.2420
1.2428
1.2433
1.2441
Camarilla
1.2409
1.2411
1.2413
1.2420
1.2417
1.2419
1.2421
Woodie's
1.2384
1.2398
1.2405
1.2419
1.2426
1.2440
1.2447
DeMark's
-
-
1.2403
1.2418
1.2424
-
-","Technical IndicatorsJun 21, 2021 12:11PM GMT
Name
Value
Action
RSI(14)
43.898
Sell
STOCH(9,6)
29.912
Sell
STOCHRSI(14)
1.847
Oversold
MACD(12,26)
0.001
Buy
ADX(14)
33.522
Sell
Williams %R
-92.715
Oversold
CCI(14)
-149.2163
Sell
ATR(14)
0.0019
Less Volatility
Highs/Lows(14)
-0.0024
Sell
Ultimate Oscillator
31.820
Sell
ROC
-0.245
Sell
Bull/Bear Power(13)
-0.0047
Sell
Buy: 1
Sell: 8
Neutral: 0


Summary:Strong Sell","Jun 21, 2021 12:11PM GMT"
usd_chf,0.9215 -0.0009    -0.10%,08:12:53,2021-06-21 12:13:10.217802,"Prev. Close: 0.9224
Bid/Ask: 0.9213 / 0.9217
Day's Range: 0.9208 - 0.9237",Neutral,"Summary:Neutral
Moving Averages:BuyBuy (9)Sell (3)
Technical Indicators:Strong SellBuy (1)Sell (7)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.9199
0.9203
0.9207
0.9211
0.9214
0.9219
0.9222
Fibonacci
0.9203
0.9206
0.9208
0.9211
0.9214
0.9216
0.9219
Camarilla
0.9207
0.9208
0.9208
0.9211
0.9210
0.9210
0.9211
Woodie's
0.9197
0.9202
0.9205
0.9210
0.9212
0.9218
0.9220
DeMark's
-
-
0.9204
0.9210
0.9212
-
-","Technical IndicatorsJun 21, 2021 12:12PM GMT
Name
Value
Action
RSI(14)
53.431
Neutral
STOCH(9,6)
15.536
Oversold
STOCHRSI(14)
23.675
Oversold
MACD(12,26)
0.000
Buy
ADX(14)
23.296
Sell
Williams %R
-76.271
Sell
CCI(14)
-87.8643
Sell
ATR(14)
0.0011
Less Volatility
Highs/Lows(14)
-0.0000
Sell
Ultimate Oscillator
39.052
Sell
ROC
-0.098
Sell
Bull/Bear Power(13)
-0.0016
Sell
Buy: 1
Sell: 7
Neutral: 1


Summary:Strong Sell","Jun 21, 2021 12:12PM GMT"
nzd_chf,0.6422 +0.0036    +0.56%,08:12:53,2021-06-21 12:13:10.221731,"Prev. Close: 0.6386
Bid/Ask: 0.6420 / 0.6423
Day's Range: 0.6395 - 0.6432",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (8)Sell (4)
Technical Indicators:Strong BuyBuy (9)Sell (1)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.6407
0.6412
0.6418
0.6423
0.6429
0.6434
0.6441
Fibonacci
0.6412
0.6416
0.6419
0.6423
0.6427
0.6430
0.6434
Camarilla
0.6420
0.6421
0.6422
0.6423
0.6424
0.6425
0.6426
Woodie's
0.6407
0.6412
0.6418
0.6423
0.6429
0.6434
0.6441
DeMark's
-
-
0.6420
0.6424
0.6431
-
-","Technical IndicatorsJun 21, 2021 12:11PM GMT
Name
Value
Action
RSI(14)
55.079
Buy
STOCH(9,6)
58.532
Buy
STOCHRSI(14)
35.528
Sell
MACD(12,26)
0.000
Buy
ADX(14)
33.741
Buy
Williams %R
-40.385
Buy
CCI(14)
89.2387
Buy
ATR(14)
0.0011
Less Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
55.369
Buy
ROC
0.195
Buy
Bull/Bear Power(13)
0.0003
Buy
Buy: 9
Sell: 1
Neutral: 1


Summary:Strong Buy","Jun 21, 2021 12:11PM GMT"
usd_cny,6.4674 +0.0149    +0.23%,08:12:32,2021-06-21 12:13:10.226475,"Prev. Close: 6.4525
Bid/Ask: 6.4665 / 6.4683
Day's Range: 6.4477 - 6.4715",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (9)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
6.4657
6.4660
6.4662
6.4665
6.4668
6.4670
6.4673
Fibonacci
6.4660
6.4662
6.4663
6.4665
6.4667
6.4668
6.4670
Camarilla
6.4664
6.4664
6.4665
6.4665
6.4665
6.4666
6.4666
Woodie's
6.4657
6.4660
6.4662
6.4665
6.4668
6.4670
6.4673
DeMark's
-
-
6.4664
6.4666
6.4669
-
-","Technical IndicatorsJun 21, 2021 12:02PM GMT
Name
Value
Action
RSI(14)
71.769
Buy
STOCH(9,6)
77.401
Buy
STOCHRSI(14)
10.200
Oversold
MACD(12,26)
0.009
Buy
ADX(14)
21.740
Buy
Williams %R
-15.127
Overbought
CCI(14)
60.2299
Buy
ATR(14)
0.0041
Less Volatility
Highs/Lows(14)
0.0032
Buy
Ultimate Oscillator
54.868
Buy
ROC
0.241
Buy
Bull/Bear Power(13)
0.0085
Buy
Buy: 9
Sell: 0
Neutral: 0


Summary:Strong Buy","Jun 21, 2021 12:02PM GMT"
usd_hkd,7.7644 +0.0017    +0.02%,08:12:45,2021-06-21 12:13:10.230087,"Prev. Close: 7.7627
Bid/Ask: 7.7643 / 7.7645
Day's Range: 7.7626 - 7.7650",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (9)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
7.7635
7.7637
7.7640
7.7643
7.7646
7.7649
7.7652
Fibonacci
7.7637
7.7640
7.7641
7.7643
7.7645
7.7646
7.7649
Camarilla
7.7642
7.7642
7.7643
7.7643
7.7644
7.7645
7.7645
Woodie's
7.7635
7.7637
7.7640
7.7643
7.7646
7.7649
7.7652
DeMark's
-
-
7.7642
7.7644
7.7648
-
-","Technical IndicatorsJun 21, 2021 12:11PM GMT
Name
Value
Action
RSI(14)
55.312
Buy
STOCH(9,6)
69.670
Buy
STOCHRSI(14)
63.571
Buy
MACD(12,26)
0.000
Buy
ADX(14)
45.350
Neutral
Williams %R
-22.441
Buy
CCI(14)
78.7515
Buy
ATR(14)
0.0009
High Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
59.677
Buy
ROC
0.006
Buy
Bull/Bear Power(13)
0.0009
Buy
Buy: 9
Sell: 0
Neutral: 2


Summary:Strong Buy","Jun 21, 2021 12:11PM GMT"
